tweet,y
"[ 0.1542728   0.06218221 -0.00842821  0.02168571  0.0774346  -0.33781976
  0.3349982   0.37281144 -0.48202348 -0.25986117  0.06033782 -0.06443703
  0.12405322 -0.20160772 -0.04940232 -0.03062913  0.12463316 -0.068206
 -0.28415835 -0.37404737  0.00198618  0.03637978  0.19672765 -0.02136906
  0.06110012  0.12311159 -0.2524175  -0.01629066 -0.19430165 -0.03000044
 -0.06380833 -0.06049548  0.05047228  0.27674267 -0.26194242  0.2944906
 -0.06411324  0.00952124  0.00548202  0.01023872  0.10916986 -0.05708142
 -0.03870565  0.00856986  0.3464739   0.13739109 -0.27980375  0.11701611
 -0.07116977  0.12481219]",0
"[-2.3165621e-02  7.6318383e-02  8.2374021e-02  3.0971847e-02
 -6.7041509e-02 -1.5459798e-01  1.4551088e-01  2.2881593e-01
 -3.2644269e-01 -1.1485602e-01 -2.2646852e-01  2.6000815e-02
  1.0710461e-01 -2.0293058e-01 -3.9022133e-01  1.2022075e-01
  2.3810989e-01  7.9728723e-02  2.6088072e-02 -1.8929654e-01
  2.3295473e-01  8.4287813e-03  3.1124875e-01  1.2629533e-01
  1.6152091e-01  1.9842567e-01 -3.9067660e-02  3.0825486e-02
 -1.5614662e-01 -1.7056914e-01 -8.2811035e-02  1.0741727e-01
  3.4236901e-02  2.1324447e-01  6.2671989e-02  1.6053885e-01
  1.2749339e-04 -1.3352355e-01 -3.7306812e-02 -2.2936348e-02
 -7.7390388e-02 -9.2709333e-02  3.4463834e-02 -4.1225225e-02
  3.1432092e-01  8.5117444e-02  5.9748948e-02 -1.3149104e-01
 -1.0372739e-01  1.5557609e-01]",0
"[-0.32295457  0.37496287 -0.0988661  -0.17565964 -0.10138381 -0.26595417
  0.6184654   0.42844436 -0.19097476  0.37197694 -0.69060934 -0.28934243
  0.26934895  0.10398956  0.0602994   0.25092566  0.13160254  0.00882289
 -0.4542798  -0.34509644  0.01722852  0.03594     0.20889595 -0.09099955
  0.18471551  0.12485429 -0.31182134  0.10056305  0.01496136 -0.09033475
 -0.17433585 -0.11099134  0.06805141  0.07204362 -0.02564999  0.3580953
  0.13260941 -0.16976696  0.21940243  0.20408936 -0.0083104  -0.07417833
 -0.09614168 -0.13190366  0.2945989  -0.04970409  0.14539744 -0.09600458
 -0.05076304 -0.15007553]",0
"[ 0.05396654  0.05250461  0.24812427 -0.11793185 -0.161144   -0.0657316
  0.10651387  0.2921793  -0.2581988  -0.13501827 -0.07621371 -0.2104053
 -0.04583452  0.05254628  0.11868434  0.21433574  0.14263067  0.10872403
 -0.28373006 -0.1299322  -0.02292708  0.27460656  0.1755007  -0.06292795
  0.08024956  0.05833455  0.1921316   0.19439383 -0.0459761  -0.16807948
 -0.20715263  0.06756579 -0.03145754  0.18326025 -0.06688645  0.25712445
  0.05929409  0.0580447  -0.00403833 -0.08012807  0.10724327 -0.08008374
 -0.11559624 -0.3745614   0.26858428  0.04237544  0.1538041  -0.00103792
 -0.00245146  0.27273846]",0
"[-0.02594711  0.00939659  0.13456917 -0.04823422 -0.02659738 -0.1921022
 -0.08396381  0.15895425 -0.20900917 -0.13663284  0.43952763 -0.05611335
  0.18263814  0.09074192 -0.0307325  -0.30699345 -0.06190726 -0.04269023
 -0.21576536 -0.14271022 -0.10772724  0.10602152 -0.18042423  0.0220951
  0.03753028  0.03911398  0.004307   -0.02639231 -0.04198969 -0.09551568
  0.13247778 -0.09707876 -0.2097109   0.21266526 -0.04006607 -0.06143497
  0.12130437  0.01303794  0.00316802  0.27112505  0.00388911 -0.31444308
 -0.14131269 -0.2702344   0.04168849 -0.08555125 -0.12047584 -0.11436925
  0.18859991  0.13063897]",0
"[-0.21256155  0.03039681  0.2864456  -0.20962016  0.32677087 -0.12297805
 -0.16076699  0.15437238 -0.0639879   0.12159622 -0.02822809 -0.34674302
  0.19973582  0.21888927 -0.35281166  0.2538868  -0.24570133 -0.08030427
 -0.81261325 -0.24817924 -0.16008127 -0.15777697  0.27920666  0.28701663
 -0.18552606  0.229809   -0.37590253 -0.36455834 -0.11600211 -0.5024283
  0.31353307 -0.19074321 -0.08533861  0.47822982  0.32246318  0.15282278
  0.2718995   0.27830827  0.0093688  -0.09258237  0.07179058 -0.31219715
 -0.2593973  -0.19383651  0.609303   -0.13792704 -0.27210334 -0.11777923
 -0.01206702 -0.18510108]",0
"[ 0.06312642  0.09441922 -0.10017116  0.03551505  0.08839251 -0.18679348
  0.14983022  0.09356074 -0.3358367  -0.09216539 -0.06436751 -0.0632927
  0.21197669  0.05992011 -0.20349443  0.16853145  0.1871288  -0.13951862
 -0.15221049 -0.03920463  0.06298026 -0.03859868  0.17630212 -0.13886006
 -0.01230521 -0.06918953 -0.01879971  0.06714676 -0.00270742 -0.06677625
  0.0546086  -0.08652674 -0.09824077  0.0391603   0.02583884  0.19032857
 -0.04562204 -0.09055755 -0.04668446 -0.09031849  0.08743682  0.03572107
  0.05044531 -0.04406922  0.34173566  0.1024197   0.0199218  -0.02313732
  0.06470197  0.10256732]",0
"[ 0.11622134 -0.02585595 -0.05640566  0.01733456 -0.2709894  -0.20398393
  0.29573506  0.321395   -0.5408441  -0.12729222 -0.04466231  0.07427087
 -0.08700328 -0.00278436 -0.22247365  0.41419014  0.23144196 -0.04272438
 -0.094605   -0.49188718  0.36593118  0.01742401  0.29381707 -0.08178178
  0.52662325 -0.01047538 -0.14350808  0.21338865 -0.13062984 -0.1568727
  0.09515441 -0.04664583  0.45056227 -0.04852855  0.27452797  0.11178424
  0.04960353 -0.20302112  0.00492861 -0.08797627 -0.58881426  0.21981063
 -0.24891493 -0.21534528  0.23622483  0.07344962  0.2900917   0.05789608
  0.03320125  0.11833873]",0
"[-0.0649666   0.16725285  0.05442331  0.32174847  0.05402392 -0.17467275
  0.00272656  0.2223225  -0.13416453 -0.00912961 -0.03739173 -0.19297504
  0.09260651  0.14058559 -0.370833    0.06211529  0.202038   -0.02717724
 -0.04490468 -0.05672337 -0.08700604  0.05257382  0.18534327 -0.00840068
  0.02644161 -0.11318931  0.03099038  0.11374988 -0.152392   -0.01488499
  0.0368851  -0.08294741 -0.01758865  0.0332236   0.14542533  0.2841752
  0.03793341 -0.1348649  -0.16380842  0.09610907  0.10692545 -0.05337622
  0.04087145 -0.04396965  0.0848573   0.11700418 -0.05352951 -0.04960193
  0.04995002  0.05305281]",0
"[-0.16169746 -0.2235011   0.45025936 -0.07968249 -0.40417162 -0.47034937
  0.7706961   0.45455047 -0.76889074  0.37544066 -1.1765946  -0.08243211
  0.09641954  0.6671221  -0.5368211   0.6319338   0.8823267   0.6492402
 -0.1460094  -1.1968943   0.08282393 -0.10514378  1.2407213  -0.10060502
  0.11555373  0.29779798 -0.22993617  0.3832037   0.12686363 -0.2929128
 -0.30200076 -0.25653866  0.43829763 -0.41520995 -0.24780415  0.6382965
  0.38485238 -0.12891641 -0.1398624  -0.10041192  0.600634   -0.08695665
 -0.07934423  0.20107985  1.1012006  -0.20041011  0.46364275 -0.6870647
  0.82430047  0.5817577 ]",0
"[ 0.02600832 -0.16147745  0.01513494  0.11086331 -0.12533662 -0.10830667
  0.15085287  0.3358428  -0.2698319  -0.03409142  0.06818032 -0.14153151
  0.13608192  0.10792602 -0.0214509   0.05394594  0.17956161 -0.01135464
 -0.16567625 -0.14191414  0.15758325  0.14071195  0.0979137   0.14170101
  0.12705089  0.17811713 -0.06325378  0.14071962 -0.18181117  0.04661841
  0.00343395 -0.04279822  0.00335985  0.09620097 -0.07334026  0.15651286
  0.01370183  0.05837883  0.09136485 -0.07609812 -0.06817867 -0.13297455
  0.04401891 -0.20267981  0.19213495  0.16102691 -0.06278952  0.02090981
  0.04373257  0.15475377]",0
"[ 0.11119663  0.31686708 -0.17100301  0.34193236  0.19274749  0.06308486
  0.18933792 -0.20887786  0.19193894 -0.10299902  0.40222615  0.02526811
 -0.16537012 -0.1307136   0.3922916   0.01495575  0.23285764 -0.1337932
  0.19933714  0.02590583 -0.28603232 -0.3925238  -0.28797582  0.06135067
 -0.1428869   0.01034931 -0.20536704 -0.23810743  0.1427852   0.10573396
  0.14579886 -0.10732758 -0.05911516  0.07810596 -0.00140041 -0.0124791
  0.13296007  0.05448679  0.1828415   0.03934864  0.08131426  0.04347518
 -0.18690008 -0.26131606 -0.3071399  -0.0566417  -0.23132433 -0.08629578
 -0.39191648  0.03345184]",0
"[ 0.005381   -0.00171998  0.00661414  0.00781449 -0.00963324  0.00362661
 -0.00808297 -0.0010771   0.00050491 -0.00340627  0.00418627 -0.00862196
  0.00298877  0.00256456 -0.0090089   0.00305176 -0.00648265  0.00952381
 -0.00504066  0.0041144   0.00470613 -0.00041888 -0.00892832 -0.00506761
 -0.00619329  0.00843854 -0.00871133  0.00948986  0.00139926 -0.00088446
  0.0082484  -0.00310034  0.00780301 -0.0064178   0.007651   -0.00062489
  0.00221662  0.00220826  0.00118673  0.00281498 -0.00184446 -0.00326267
  0.00446673 -0.00978627 -0.00877373 -0.00415779 -0.00271907 -0.0044762
  0.00352911  0.00398852]",0
"[ 7.8742253e-03 -1.4951491e-03  8.8884141e-03 -5.8947336e-03
  6.3230800e-03 -7.1208035e-03 -3.0772698e-03 -3.1871242e-03
  6.0465322e-03  3.2063532e-03  3.5429215e-03  9.6808961e-03
  4.5030951e-04 -3.0240053e-03 -3.5885591e-03 -9.1189984e-03
 -3.0435717e-03  6.7237448e-03 -4.3554485e-04 -3.1625759e-03
  8.3145332e-03  1.4372563e-03  1.0831427e-03  9.8665562e-03
 -5.1403488e-03  9.4556184e-03 -8.4005659e-03  9.4494596e-03
  6.5857888e-04 -3.7528705e-03  7.3166250e-04  1.3502252e-03
 -6.2531233e-03 -3.7873388e-04 -3.7442744e-04  8.6167781e-03
 -5.0157676e-03 -9.0529164e-03 -3.0706448e-03  4.4236780e-04
  6.7834258e-03 -5.3082900e-03  5.2705314e-03  3.1011106e-05
  1.6934228e-03  1.6656160e-04  6.9867694e-03 -4.7903908e-03
  3.5419620e-03  3.5680700e-03]",0
"[ 0.08409302  0.2824582   0.06428514 -0.10406951 -0.13375561 -0.37932086
  0.3156387   0.49585563 -0.24921863 -0.31371847 -0.19265905 -0.22697537
 -0.02623039  0.0271268  -0.09095004  0.11661849  0.27340218  0.09720237
 -0.24010028 -0.3996118   0.2746164   0.08908451  0.35670364 -0.06162918
  0.2738282   0.23133197 -0.01767176  0.06146169 -0.43572843  0.07026549
 -0.00930514 -0.1180213   0.03164094  0.17605047 -0.20603226  0.15113007
  0.14781103  0.08719198  0.0112295  -0.14862265  0.38624203 -0.11749414
 -0.01001656 -0.31321898  0.683672   -0.12004012 -0.04503019 -0.29386804
  0.1785342   0.14610258]",0
"[ 0.16641435  0.04345319  0.32361737 -0.38408598 -0.4215492  -0.13770974
  0.51222646  0.31177917 -0.45981407  0.4005246  -0.92933524  0.11943273
  0.07576495  0.24159756 -0.02411685  0.33551404  0.0992392   0.25149962
 -0.4604191  -0.61497873 -0.00725264 -0.16709109  0.7633328  -0.2773743
  0.14507337  0.34302393 -0.14586581  0.2123913   0.18037331 -0.14115599
  0.09031176 -0.31073454  0.64370507 -0.18031155 -0.2676654   0.52788097
  0.26944247 -0.30632287  0.38640597 -0.05242282  0.02304788  0.53509027
 -0.5015064  -0.04758565  0.48983368  0.16158679 -0.23378782 -0.21078873
  0.3406693  -0.09530583]",0
"[ 0.09254489 -0.00658326  0.21701661 -0.00689211 -0.18908507 -0.24980122
  0.02949582  0.38087213 -0.2781109  -0.1948829  -0.09591728  0.07263201
  0.41452384  0.3276241  -0.08684029  0.21788199  0.46041527 -0.25648263
 -0.2588233  -0.13719448  0.17330019  0.0985262   0.0660235  -0.04761881
 -0.11085214  0.38857678 -0.23927917 -0.20367555 -0.00757869 -0.01575182
 -0.01806168 -0.29475856  0.02721868  0.05857674  0.01174091  0.12135378
  0.12455712  0.24864437 -0.16491207 -0.09732421  0.27292088 -0.07825296
  0.38283825 -0.21687861  0.49604356  0.21144347  0.17689732 -0.5831553
  0.00893323  0.11980031]",0
"[ 0.08396278  0.02934177  0.12067632 -0.11663194 -0.13755642 -0.21317403
  0.2826705   0.13722953 -0.08398582 -0.12071119 -0.14570877 -0.16952457
 -0.06939594  0.06590695 -0.2057919   0.10878319  0.09742704  0.17888315
 -0.16221724 -0.23612043  0.03981888  0.15195435  0.21243373  0.26408663
  0.07131778  0.11615998 -0.11548773 -0.01251782  0.06231714  0.09039273
 -0.03978327 -0.18471266  0.00149849  0.13287392  0.11914728  0.2554365
  0.26298928  0.09427506  0.08229341 -0.01834769  0.06963226 -0.08761972
  0.07716553  0.01131247  0.10904749  0.12147462  0.13665691 -0.10904454
  0.0837789  -0.0363372 ]",0
"[ 0.14246368 -0.2932122  -0.33519256  0.23205246 -0.109081   -0.13040023
  0.20734458  0.12255512 -0.21107082  0.00205924  0.2739346  -0.10454751
  0.41817775  0.06697661 -0.05659943 -0.0968333   0.16291125 -0.01586885
 -0.12425958 -0.03584737  0.07101189  0.21943712 -0.01914368  0.05036836
 -0.24032731  0.12488768 -0.0718118   0.43695322 -0.18923448  0.06710985
 -0.11406965  0.08521369 -0.04817071  0.28128973  0.11823229  0.17019008
  0.02479108 -0.01365902  0.0927152  -0.09432507 -0.28841317 -0.24842742
  0.00910024 -0.5822335   0.03758161  0.416252    0.15037526  0.17639187
  0.02846837  0.34950438]",0
"[ 0.17989887  0.04980129  0.21458226  0.35855326  0.01958116 -0.3158648
  0.12661687  0.25751683 -0.5281892  -0.03258245  0.16316585 -0.00804547
 -0.1702453  -0.16585705  0.01469045 -0.059656    0.30732024 -0.37323767
 -0.20671853 -0.2622776   0.14889474 -0.02945825  0.37808394 -0.15265754
 -0.33205774  0.1387736   0.1453133  -0.1991994  -0.17441429 -0.11486694
  0.18136539 -0.05531069 -0.19086932  0.38884205 -0.1161719  -0.06568755
  0.19494262  0.25303346 -0.05163485  0.05710541  0.06750333  0.05187871
  0.00806515  0.0768832   0.4320933   0.12036486 -0.4940362  -0.39713097
  0.03262524  0.28183183]",0
"[-0.02549797  0.5319104   0.11329257 -0.09469135 -0.13670252 -0.18285735
  0.03592901  0.45561248 -0.43666437  0.61853284 -0.29640234 -0.24602562
  0.11743395  0.03418133  0.02163291 -0.11327866  0.3095852  -0.00327892
 -0.4196244  -0.34478772 -0.00092405 -0.22488695  0.3373522  -0.02158183
  0.03828762 -0.41083372 -0.08318441 -0.49660307 -0.05751451 -0.15142356
  0.57999045  0.04014662 -0.3379758   0.22681163 -0.08872698 -0.03189246
 -0.16311194  0.25585347 -0.12672864  0.10558362  0.13039288 -0.18664584
 -0.2846661  -0.29465693  0.34088606  0.04656997 -0.07915637 -0.07961045
 -0.12562281  0.11496134]",0
"[-0.06677128 -0.2186885   0.49687627  0.0749574  -0.40670222 -0.32759655
  0.73318624  0.5220888  -0.6490313   0.34583864 -1.0703751  -0.20967756
  0.16101009  0.5095435  -0.5583744   0.59994376  0.9043766   0.6207978
 -0.24880125 -1.1162069   0.28024796 -0.13775702  1.2395688   0.01580314
 -0.01850864  0.3729267  -0.23426792  0.37004903  0.23586819 -0.11067731
 -0.24237074 -0.19784153  0.3058647  -0.36018255 -0.18553233  0.52004814
  0.40046525  0.09661869 -0.07013993 -0.22750577  0.8338823  -0.05277923
 -0.07467903  0.1560404   1.1288223  -0.10396256  0.28857177 -0.6002118
  0.84046346  0.59184957]",0
"[ 6.7254290e-02  5.6855675e-02  1.6221677e-01  4.1751549e-02
 -1.0252428e-01 -2.1532211e-01  1.6526632e-01  5.3796202e-01
 -3.3099592e-01 -9.3465462e-02 -4.2637542e-02 -9.8493680e-02
  1.4986709e-01  1.4982536e-01 -7.2153956e-02  8.0038816e-02
  2.4614605e-01  2.5141697e-02 -1.7114933e-01 -1.5635861e-01
  1.2100079e-01  1.2631850e-01  1.8937072e-01  1.3738941e-01
  1.2014799e-01  1.4550328e-01 -5.1388189e-02  8.3064340e-02
 -2.2152506e-01 -1.7654920e-02 -6.7796327e-02 -5.1753072e-05
 -1.4014534e-03  8.4430769e-02 -1.2335213e-01  1.1607265e-01
  1.4508943e-01  5.9739321e-02 -2.3676319e-02 -3.0712929e-02
  2.3056744e-01 -5.2853297e-02  5.9120651e-02 -1.8526356e-01
  4.3789747e-01 -5.9336361e-02  5.4453038e-02 -1.6125497e-01
  2.0715955e-01  1.8148598e-01]",0
"[-0.06039293  0.31866416 -0.02145605 -0.21428607 -0.18029208  0.02786834
  0.34821945  0.16982189 -0.13941115  0.13167007 -0.47515824 -0.22735891
 -0.01747939 -0.0507772  -0.2149828   0.24006547  0.22336093 -0.04323398
 -0.25775033 -0.17162967 -0.05669629  0.06950106  0.294588   -0.12084658
  0.00457805  0.13113572 -0.03415088  0.02264853 -0.0694      0.02007546
  0.00201906 -0.03070727  0.08181211  0.06288892  0.00357026  0.16359328
  0.28867847 -0.06716049  0.06177865 -0.1054891  -0.06848846 -0.16928013
 -0.00105268 -0.14320973  0.22722787  0.0373175   0.00736483 -0.01242624
 -0.12109395 -0.02579328]",0
"[-0.08160976  0.04896722  0.10999829  0.6465111  -0.05009327 -0.49463037
 -0.07894851  0.47176722 -0.5987112   0.01031705  0.79944927  0.07315041
  0.40775174  0.39808446 -0.16927023 -0.4809712   0.02619503 -0.49152675
 -0.6089319  -0.219552    0.02188315  0.00979885 -0.00633618  0.03255605
 -0.09091231  0.01603116 -0.22042058 -0.24584994 -0.39335138 -0.20100875
  0.17380312 -0.28393745 -0.12222399  0.2788536  -0.14991239  0.30874065
  0.2194545  -0.15754631 -0.11768624  0.3810068  -0.09580098  0.03185025
 -0.47620264 -0.5506558   0.12086766  0.41574684 -0.7350877  -0.33742628
  0.29446825 -0.17294909]",0
"[ 0.06382363  0.11393575 -0.00368817  0.04391702 -0.31881967 -0.380053
  0.11605551  0.12001909  0.07801347  0.02549891 -0.13283162  0.22338724
  0.42760015  0.47155768  0.08367516 -0.01089444 -0.00488953 -0.06014062
  0.18358196 -0.15869632  0.07438003  0.05620819  0.09097365  0.2020181
 -0.0345275   0.17048329 -0.2054754   0.14273092 -0.18521377  0.16039214
 -0.2607121  -0.42813897 -0.22434522  0.0391565   0.26525465  0.22387737
 -0.04355577  0.0199143  -0.06011447 -0.25243175  0.23625226  0.175759
  0.15551512  0.1304467   0.04451012 -0.01796263  0.27772397  0.03073273
  0.13871403  0.03146473]",0
"[ 0.32929364 -0.55926126  0.19691914  0.16505463  0.52630013  0.02249761
 -0.1460173   0.18536448 -0.16325234 -0.3679772   0.12071437 -0.1582728
 -0.39558387  0.15317167 -0.06020532  0.25823885 -0.5442658  -0.18765093
 -0.65988344  0.13515906  0.0305637   0.18808882 -0.05815719 -0.12000605
  0.14363821  0.02910211 -0.6587161   0.6890555  -0.09035897  0.2166594
  0.31352505 -0.28033504  0.22295897  0.13978742  0.07060651  0.2893058
  0.04595491  0.2827733   0.2748689  -0.380213   -0.45210233 -0.20589015
 -0.62976044 -0.12637639 -0.18944284  0.12812999  0.07671724  0.35795295
  0.44620836  0.05868873]",0
"[ 0.0380757   0.0306286  -0.14722641  0.1449831  -0.146068   -0.49545226
  0.27003324  0.6153787  -0.17344883  0.02738634 -0.05462142 -0.16515163
  0.33617187  0.22536674 -0.6125988   0.00881272  0.54293185 -0.2315
 -0.41824058 -0.5738611  -0.04124568  0.23462455  0.45462695  0.37864447
 -0.0995241   0.02509722  0.04297433 -0.05843524 -0.38732162  0.02265278
 -0.09065553 -0.13131307 -0.07976852  0.35393688  0.09184624  0.42921075
  0.2821113  -0.17539468  0.22621281  0.22228774  0.37637478 -0.06305002
  0.11340328 -0.10646401  0.86657995  0.26881438 -0.31676653  0.08667541
  0.03998189  0.06813597]",0
"[ 0.00771184  0.09045964  0.08621715 -0.06910953 -0.02407496 -0.18420789
  0.48672405  0.33586794 -0.11734629 -0.01759291 -0.4557504   0.20938984
  0.42083716  0.31974214  0.03919208 -0.03300501  0.0366185  -0.09135748
  0.23337534 -0.23320213 -0.20451659  0.22116707  0.04027089 -0.20063372
 -0.11620464  0.35844713 -0.1687099  -0.04690121 -0.08621218 -0.19433583
 -0.24577595  0.5010572   0.21378364  0.08681315 -0.16852583  0.2117594
  0.19175334 -0.77103865  0.13464782  0.2158182  -0.4308073   0.0203325
 -0.15704355  0.14793012  0.4805768  -0.0370894  -0.20470434 -0.13811952
  0.01814729  0.00514397]",0
"[ 0.06742872 -0.03326255  0.03084441  0.00822548  0.01219887 -0.3133986
  0.40421012  0.30930886 -0.05053334 -0.03955823  0.07268987 -0.24814665
  0.13013767 -0.02230009  0.39317054  0.05692254  0.02813075 -0.12119307
 -0.07646895 -0.02666268  0.24172083  0.02702873  0.00745174  0.09528767
  0.23386352 -0.02082924 -0.31601632  0.14712249 -0.04656328 -0.07274769
  0.09417444 -0.08137833 -0.09778227  0.30282718  0.06259001  0.10954027
  0.18089846  0.20400512 -0.12888514 -0.21728891  0.09246174 -0.22534251
 -0.14496857 -0.25011316 -0.12265946  0.12543266 -0.16071758  0.00763018
 -0.18048692  0.19693485]",0
"[ 4.6033913e-01  4.4013277e-01 -2.0561200e-02 -7.2525060e-01
  4.4146249e-01 -1.7469368e+00  2.6061931e-01  1.4824780e-02
  1.1008508e-03  1.1523830e+00 -9.9372882e-01  2.3209421e-01
  8.1887639e-01  8.6291426e-01 -2.7424634e-01  4.7136985e-02
  3.3580344e-02  3.4510055e-01 -3.0109164e-01 -3.2310081e-01
  1.1989227e-01 -1.4139649e-01  7.7505821e-01 -2.2493568e-01
 -6.1545694e-01  2.6440772e-01  3.2645959e-01 -2.0708033e-01
  7.2085041e-01 -5.1079774e-01 -2.1174213e-01 -2.7279299e-01
 -2.8383052e-01  4.8794812e-01  5.9765923e-01  8.3373094e-01
  4.0882218e-01  4.0857136e-01  8.3282882e-01 -3.2248986e-01
  6.7756164e-01  5.6229591e-01  6.7935413e-01  2.0825292e-01
  9.1096222e-01  1.0038933e+00  3.7656254e-01 -6.0886806e-01
  6.6591334e-01  4.5953938e-01]",0
"[ 0.05283667 -0.00549869  0.1948154   0.09823186 -0.13850278 -0.17073007
  0.00824251  0.11173934 -0.17645314 -0.3644697  -0.11329691 -0.15136462
 -0.11451367  0.2465523  -0.10010313  0.040623   -0.00130551  0.04297495
 -0.03715245 -0.14403406  0.02223637  0.14528568  0.00307409  0.09479538
  0.13623305  0.21047823  0.0727469   0.05382029 -0.1432762   0.19536357
 -0.09794212 -0.1820665   0.16477314  0.01298045  0.16542624  0.26700622
  0.11889932 -0.11195257  0.0264952  -0.05693439  0.04746312 -0.13093938
  0.05046068 -0.0192052   0.03430928 -0.1861645   0.31414118 -0.18923622
  0.01067893 -0.14858352]",0
"[ 0.14553255 -0.0159924   0.26252186  0.14072496  0.40341976 -0.5178206
 -0.067904   -0.19309877  0.23516577  0.3052553   0.65210176  0.2509116
 -0.2647936   0.15183501  0.13329583 -0.11585722  0.03104416 -0.6337781
 -0.33608672  0.15484744 -0.23065847 -0.2399476  -0.29277667  0.3624388
  0.38372323 -0.23920275 -0.2530208  -0.29491678  0.0296444  -0.12007764
  0.4744874  -0.08003122  0.30884957 -0.1974955   0.02445373  0.23861668
  0.2653039  -0.29931942  0.33549348  0.02991712 -0.2864167   0.34632894
 -0.67970645 -0.4711324   0.02669033  0.07369968  0.07973934  0.01075053
 -0.00707743 -0.22277944]",0
"[ 0.02858544 -0.35216    -0.39801463 -0.18353894  0.05232012  0.01934429
  0.49301195  0.17800348 -0.6299149  -0.45155185 -0.10602525 -0.12434988
 -0.1181935   0.04412042  0.08801361  0.12573105  0.3583593   0.17599818
 -0.1505285  -0.12094973  0.8291729   0.23745233  0.2772299   0.00117464
  0.47805467 -0.26184526 -0.06238129  0.04862797 -0.17479533  0.1155445
  0.4536584   0.11643057 -0.15780833  0.4208144   0.12668951 -0.01750519
  0.16269827  0.06074635  0.4924619  -0.20614561 -0.0141514  -0.49927932
  0.35596678 -0.11293469 -0.20065314  0.3426971  -0.4474988   0.18885142
  0.13721687  0.12167452]",0
"[-1.2483125e-01  3.6873406e-01 -1.2545286e-01 -5.0424522e-01
 -2.2241664e-01  1.9880797e-01  2.6827464e-01  4.3075281e-01
 -2.9301846e-01  4.4166780e-01 -8.9568913e-01 -3.2417628e-01
 -1.9302560e-01 -8.1852518e-02 -6.1448306e-01  5.4525417e-01
  2.9702061e-01 -2.9234025e-01 -5.4986858e-01 -2.9488567e-01
  6.0461897e-01 -2.0848502e-01  4.7419000e-01 -3.1185710e-01
 -6.7819250e-01  7.4094820e-01  3.4238856e-02 -4.2791983e-01
 -1.3917555e-01  1.6421080e-01  3.8141328e-01 -4.2503861e-01
  8.1106015e-02  5.3034621e-01 -1.1770295e-01  1.2146102e-01
  6.0110822e-02  2.0983323e-01  8.8215776e-02  8.7441498e-05
 -1.7075753e-01  4.8429793e-01  3.9803547e-01 -3.8083509e-01
  3.2693830e-01 -4.8145492e-02  2.5237814e-01 -6.4587206e-01
  4.0573421e-01 -2.9722294e-01]",0
"[ 0.00433689 -0.02677886  0.15086646 -0.18536983 -0.32518706 -0.15729943
  0.21599562  0.48737976 -0.26849166  0.01791207 -0.25938836 -0.28701875
 -0.10016824  0.13740571 -0.0688335   0.08710966  0.15038975  0.24444766
 -0.3288657  -0.38964522  0.2446885   0.2742351   0.33963865  0.12283219
  0.17150165  0.23768097 -0.06585915  0.10469539 -0.23920143 -0.00131582
 -0.25355282  0.11521422  0.10108679  0.13327625 -0.07555678  0.16728048
  0.16067241  0.21207741  0.01787105  0.03259784  0.18773125 -0.17547058
  0.13653271 -0.18841285  0.48726913  0.06889699  0.0078433  -0.14529952
  0.25778458  0.11252615]",0
"[ 0.09039962 -0.1289077   0.38391164 -0.1727422  -0.48450962 -0.11074764
  0.545896    0.03354315 -0.55581397  0.3929465  -0.14808983  0.19755815
  0.22028804  0.30386    -0.0561072   0.7530068   0.56515753 -0.10644156
 -0.5204452  -0.54882133 -0.2001472  -0.241566    0.9081772  -0.16066681
 -0.16799435  0.5821894  -0.2023927   0.4593965   0.70792025 -0.38096043
  0.2509292  -0.4103247   0.38988394 -0.8492966  -0.2610409   1.1090419
  0.45550692 -0.5564682   0.2848127   0.04687789 -0.25673693  0.47090134
 -0.43292248 -0.49771178  0.8038757   0.575925    0.02745112 -0.5568301
  0.17023015  0.45834023]",0
"[-0.15815619  0.5078464   0.14034958 -0.31329188 -0.5350044  -0.04667368
  0.69660085  0.1424196  -0.21362965  0.18828066 -0.70610434 -0.47815335
 -0.15437728  0.17909035 -0.48178634  0.33308005  0.30790672 -0.0523925
  0.33983135 -0.01299401 -0.07847779  0.23392901  0.20882855 -0.4487025
 -0.08267342  0.6830048  -0.01600865  0.10798559 -0.37024665 -0.274383
 -0.03094022  0.0130909   0.42422682  0.03933346  0.05907248  0.41245514
 -0.44675186 -0.26374084  0.20725368  0.04510307 -0.47793937  0.20600681
 -0.0170933  -0.3582137   0.55762804 -0.46021283  0.19760068 -0.3273408
 -0.09468745  0.05864158]",0
"[ 0.05402674  0.0156645   0.08431377  0.30953315 -0.1616249  -0.18969491
  0.04095984  0.2975054  -0.24212039  0.0307649   0.05592665 -0.02494479
 -0.02179456 -0.04866207 -0.11092567 -0.09591506  0.24865273 -0.0902922
 -0.26453397 -0.01863017  0.12201806  0.15281112  0.08555809  0.04093284
 -0.03066947 -0.03900535 -0.2928453   0.05108669 -0.16298026  0.04958689
 -0.11824261  0.09275249 -0.0857249  -0.00323855 -0.09263206  0.23383348
  0.05005879  0.02825277 -0.05726161  0.19824053  0.14405201 -0.2393302
 -0.11761889 -0.21773194  0.17001604 -0.0906028  -0.00322815 -0.17057072
  0.06413393 -0.100071  ]",0
