Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
daniela foi embora.,@urghostt,2021-01-10T23:47:17.000Z,"copiei do meu cunhado 

avalie meu pet:

raça: emo sadboy gostoso 
nome: romeo marchetti
raiva: tem
inteligencia: olhakk
tem alguma doença?: ss eh gay
tomou vacina?: ss e tá super bem
gosta de crianças?: eh uma
já mordeu alguém?: ss raivoso 
apelido: amor, memeo, bebê, neném",,https://pbs.twimg.com/media/EraJVfKW8AExMtd?format=jpg&name=360x360,1,,2
Ale Garattoni,@alegarattoni,2021-01-10T23:57:29.000Z,"Puxa vida! Mas a produção só vai começar lá pelo meio do ano, a estreia vai demorar mais q a vacina! Vem, 2022!!","Comentar o Tweet
Adweek
@Adweek
 · 10 de jan
JUST IN: Sex and the City revival set at HBO Max https://adweek.com/convergent-tv/sex-and-the-city-revival-set-at-hbo-max/…",https://pbs.twimg.com/profile_images/1280144971169968129/Eh0DiR9L_mini.jpg,,,9
{ale},@barmomm,2021-01-11T23:59:09.000Z,"Dame una vacina tá vindo 
SELENA IS COMING",,https://pbs.twimg.com/media/ErfVpokXUAQxFwe?format=jpg&name=small,,2,5
Marco Feliciano,@marcofeliciano,2021-01-11T23:55:01.000Z,"Coronavac com menos de 60% de eficácia? Não é problema né 
@jdoriajr
?? Seu amigo 
@RodrigoMaia
 desvia atenção falando em impeachment... #DoriaMentiroso #BotafogoCovarde",,https://pbs.twimg.com/media/ErfUUqcXcAAtrzz?format=jpg&name=900x900,109,462,"1,5 mil"
BBC News Brasil,@bbcbrasil,2021-01-11T23:59:18.000Z,Como a vacinação em massa freou um vírus assassino que ameaçou a Escócia em 1950 https://bbc.in/39m4ueb,,https://pbs.twimg.com/media/ErfVr3xXEAYSstz?format=jpg&name=small,6,33,205
Claudio Dantas,@claudioedantas,2021-01-11T23:53:11.000Z,Maia fala em impeachment de Bolsonaro por vacina,"Maia fala em impeachment de Bolsonaro por vacina - O Antagonista
Rodrigo Maia disse, em entrevista ao site Metrópoles, que Jair Bolsonaro pode sofrer um processo ""muito duro"" de impeachment se não organizar rapidamente a vacinação contra a Covid-19...
oantagonista.com",https://pbs.twimg.com/card_img/1359548955223330816/cNW779jM?format=jpg&name=small,132,101,630
O Antagonista,@o_antagonista,2021-01-11T23:56:05.000Z,Médico brasileiro toma segunda dose da vacina da Pfizer,"Médico brasileiro toma segunda dose da vacina da Pfizer - O Antagonista
O Antagonista falou com o médico brasileiro Rodrigo Pagani, que vive em Chicago, e tomou no sábado a segunda dose da vacina da Pfizer. Ele faz parte dos 45 mil profissionais de saúde que foram...
oantagonista.com",https://pbs.twimg.com/card_img/1361773154427879426/_XDW3c39?format=jpg&name=small,7,13,167
Mundinho Juliette Freire,@shutuphyago,2021-01-11T23:59:59.000Z,"quero ir embora do inferno desse país AAAAAA não tem vacina, o gás tá quase 100,00 conto, tem que aguentar opinião política de um arruma de acéfalo, é um calor desgraçado, canseeeeeeeei.",GIF,https://pbs.twimg.com/tweet_video_thumb/ErfV1dqWMAIAmyj.jpg,,5,29
Andréia Sadi,@AndreiaSadi,2021-01-11T23:54:28.000Z,"Reunião de amanhã ADIADA para definir calendário de vacinação, segundo governador do Piauí. Conto aqui: https://g1.globo.com/politica/blog/andreia-sadi/post/2021/01/11/sem-data-para-vacinacao-ministerio-da-saude-pede-para-adiar-reuniao-com-governadores-diz-wellington-dias.ghtml…","Comentar o Tweet
GloboNews
@GloboNews
 · 11 de jan
Segundo apuração da comentarista @AndreiaSadi , informação foi confirmada pelo governador do Piauí Wellington Dias. Reunião seria para tratar da elaboração do calendário da vacinação contra Covid-19: http://glo.bo/2K8SAvy #EmPauta #GloboNews",https://pbs.twimg.com/profile_images/1234629255306391553/15xnf2WI_mini.jpg,20,15,182
Claudio Dantas,@claudioedantas,2021-01-11T23:52:42.000Z,Médico brasileiro toma segunda dose da vacina da Pfizer,"Médico brasileiro toma segunda dose da vacina da Pfizer - O Antagonista
O Antagonista falou com o médico brasileiro Rodrigo Pagani, que vive em Chicago, e tomou no sábado a segunda dose da vacina da Pfizer. Ele faz parte dos 45 mil profissionais de saúde que foram...
oantagonista.com",https://pbs.twimg.com/card_img/1361773154427879426/_XDW3c39?format=jpg&name=small,10,6,134
leti!¡,@calumbabylonx,2021-01-11T23:54:27.000Z,"“prefere cantar heartbreak girl ou andar de jacaré?”

calum: acelera lacoste",,https://pbs.twimg.com/media/ErfUkX9XcAQX4Fj?format=jpg&name=small,2,2,10
Flavio Comim,@FComim,2021-01-11T23:58:26.000Z,O Adnet completou a info um pouco abstrata do ministro sobre o início da vacinação. Agora sim!!,"Comentar o Tweet
Marcelo Adnet
@MarceloAdnet
 · 11 de jan",https://pbs.twimg.com/profile_images/622940867024785408/9SNKpOdS_mini.jpg,,2,26
André Trigueiro,@andretrig,2021-01-11T23:29:21.000Z,Fim do mistério: a vacinação contra a  #COVID19 vai começar no dia “D” e na hora “H”!,,https://pbs.twimg.com/ext_tw_video_thumb/1348774001754181632/pu/img/cmIYIJGXSMdn2PmO.jpg,593,644,"5,5 mil"
Luiz PATRIOTA,@LUIZPATRIOTA39,2021-01-11T23:54:28.000Z,"Em resposta a 
@jairmearrependi
 @Estadao
 e 
@EstadaoPolitica",E SE NOS BOTAR A VACINA EM UMA BALA E ATIRAR NO BRAÇO DOS PATRIOTAS? ,https://abs-0.twimg.com/emoji/v2/72x72/1f914.png,9,5,144
Pet BCF,@bcf1987,2021-01-11T23:58:06.000Z,"O Brasil descendo a ladeira!
Desemprego altíssimo.
Povo passando fome.
Alimentos custando os olhos da cara.
Pandemia avançando e matando gente a cada dia.
Vacina não tem.
Seringa, muito menos.
E o VAGABUNDO DA PRESIDÊNCIA pensando em armas de fogo!!
VTC, VIU!",,https://pbs.twimg.com/media/ErfVaJaXIAItY64?format=jpg&name=medium,1,6,12
Cocadinha de sal,@DeCocadinha,2021-01-11T23:57:46.000Z,"Demorou ... o Partidozinho 
@REDE_18
 ,da Gazela Saltitante, corre ao Vergonhoso 
@STF
,para obrigar a 
@anvisa_oficial
 liberar a VaChina de Calça Atolada em 72hs. 
Só acho 
#StfVergonhaNacional",,https://pbs.twimg.com/ext_tw_video_thumb/1348781144909746177/pu/img/uPwqSDoHcC-afETb.jpg,5,6,21
Olhar Digital,@olhardigital,2021-01-11T23:52:30.000Z,"Covid-19: vacinação pode começar até quatro dias após o aval da Anvisa, diz Pazuello","Covid-19: vacinação começa 4 dias após aval da Anvisa - Olhar Digital
Doses serão distribuídas para estados através do SUS para a vacinação contra Covid-19 após aprovação pela Anvisa
olhardigital.com.br",https://pbs.twimg.com/card_img/1360501761690238976/21ix33w1?format=jpg&name=small,,2,22
JaIrme's Vaccine Race,@jairmearrependi,2021-01-11T23:54:11.000Z,"Pra vacina que é bom, não.","Comentar o Tweet
Estadão
@Estadao
 · 11 de jan
>@EstadaoPolitica Bolsonaro diz que prepara decretos para facilitar acesso a armas de fogo https://bit.ly/3oB5d1x",https://pbs.twimg.com/profile_images/1297827081791905795/H4qtFpQ-_mini.jpg,6,31,228
Valter Fernandes,@VFGOGomes,2021-01-11T23:56:04.000Z,"Brasil quebrado, os ministérios não funcionam, desemprego em alta, alimentos básicos em alta a economia em V não Veio, estamos com pandemia em alta não tem nem seringas e nem vacina, como dizia Santos Cruz dinheiro saindo p ralo pagando Guru e sustentando propagandas pró gov.",,https://pbs.twimg.com/media/ErfU8VFXUAQiXmZ?format=jpg&name=small,,3,5
Jeff Nascimento,@jnascim,2021-01-11T23:56:45.000Z,"Distribuição igualitária da vacina, de norte a sul do Brasil, a partir de uma logística de distribuição rodoviária baseada em 100 veículos, em processo de expansão para 150 ","Comentar o Tweet
Ministério da Saúde
@minsaude
 · 11 de jan
O @minsaude já garantiu, para todo o Brasil, 354 milhões de doses de vacinas contra a #Covid19. A distribuição será de forma igualitária, atendendo os postos de saúde de norte a sul. Saiba mais em http://gov.br/saude

Chega de Covid-19. Agora quero ",https://pbs.twimg.com/media/ErfVGI9W8AINobx?format=jpg&name=small,12,42,309
C a r l o s,@carlosmnzs,2021-01-11T23:57:57.000Z,Enquanto isso vacina atrasada e empresas indo embora do país... é um imbecil,"Comentar o Tweet
Estadão
@Estadao
 · 11 de jan
>@EstadaoPolitica Bolsonaro diz que prepara decretos para facilitar acesso a armas de fogo https://bit.ly/3oB5d1x",https://pbs.twimg.com/profile_images/1297827081791905795/H4qtFpQ-_mini.jpg,1,1,4
"independente, lindo e (des)preocupado",@szamatheus,2021-01-11T23:53:46.000Z,"vai ter vacina, data e hora chama no direct","Comentar o Tweet
Bic Müller
@bicmuller
 · 11 de jan
FINALMENTE! É OFICIAL! 
BRASIL JÁ TEM DATA E HORA PRA VACINA ",https://pbs.twimg.com/profile_images/1356748094000541697/x5N6Jt1u_mini.jpg,,,7
Gilberto Natalini,@gnatalini,2021-01-11T23:54:19.000Z,Parece que o General Logístico não entende de logística de vacinação.,"Comentar o Tweet
André Trigueiro
@andretrig
 · 11 de jan
Fim do mistério: a vacinação contra a  #COVID19 vai começar no dia “D” e na hora “H”!",https://pbs.twimg.com/profile_images/1311655718089633793/8_ZwBNkt_mini.jpg,1,1,12
bittersteel,@bittersteel01,2021-01-11T23:57:21.000Z,ta mas e aumento de vacina,"Comentar o Tweet
Folha de S.Paulo
@folha
 · 11 de jan
Bolsonaro promete novos decretos para atiradores e defende aumento de armas no país https://www1.folha.uol.com.br/cotidiano/2021/01/bolsonaro-promete-novos-decretos-para-atiradores-e-defende-aumento-de-armas-no-pais.shtml?utm_source=twitter&utm_medium=social&utm_campaign=twfolha…",https://pbs.twimg.com/profile_images/1345853289787748353/Y8fxdwVz_mini.png,,3,20
basculho,@daeneryswift,2021-01-11T23:55:20.000Z,obrigada bolsonaro o que seria de mim sem minha arma pra dar um tiro no coronavírus ,"Comentar o Tweet
Estadão
@Estadao
 · 11 de jan
>@EstadaoPolitica Bolsonaro diz que prepara decretos para facilitar acesso a armas de fogo https://bit.ly/3oB5d1x",https://pbs.twimg.com/profile_images/1297827081791905795/H4qtFpQ-_mini.jpg,,,5
tonho,@tonhocampos_,2021-01-11T23:56:01.000Z,"quando (se) essa vacina chegar aqui a gente vai ter sorte se funcionar viu, porque tá lá a mutagênese torando no vírus","Comentar o Tweet
Mário Adolfo Filho
@marioadolfo
 · 11 de jan
1. Hoje é dia 11 de janeiro e já temos 1.122 sepultamentos em Manaus:
2. Em todo o mês de dezembro o total foi de 1.123 enterros;
3. Nesta segunda-feira foram registrados mais 2.151 casos no Amazonas;
4. Internados: 1.994;
5. Crianças internadas: 49;
6. Fila por leitos: 356.",https://pbs.twimg.com/profile_images/1134055213839585280/KNC3mEZz_mini.jpg,,,5
Mikasa-sama,@alexaAnime1,2021-01-11T23:57:04.000Z,Ohh não! É pior do que estava à espera! O Coronavirus foi infentado com Marcelo ,"Comentar o Tweet
𝙿𝚎𝚍𝚛𝚘
@PedroCunha1997
 · 11 de jan
Em resposta a @alexaAnime1",https://pbs.twimg.com/profile_images/1339023264534974464/l3Esw7Be_mini.jpg,1,1,12
diegu,@joydievision,2021-01-12T23:59:08.000Z,mano não fala vachina perto de mim não....,GIF,https://pbs.twimg.com/tweet_video_thumb/ErkfH1hW4AIPzNW.jpg,,,4
Olívio no Oliverso,@OlivioTheThird,2021-01-12T23:56:44.000Z,Toda vez que alguém me pergunta se eu tenho coragem de tomar uma vacina X a minha resposta é tipo isso,,https://pbs.twimg.com/ext_tw_video_thumb/1349143267410063360/pu/img/-Uz4KSfaufCgmIMb.jpg,,,8
Blog do Noblat,@BlogdoNoblat,2021-01-12T23:44:55.000Z,"Por que o governo Bolsonaro tudo faz para atrasar a vacinação contra o vírus? Por que Bolsonaro e seus seguidores  desqualificam a Coronavac, vacina produzida no Brasil pelo Instituto Butantã que fabrica vacinas há 120 anos? Por que esse desejo assassino por mais mortes?",,https://pbs.twimg.com/media/ErkbruVXAAAggcj?format=jpg&name=small,384,513,"3,2 mil"
Leo The Red Thinker,@leokbelo13,2021-01-12T23:54:24.000Z,A Índia vacinará uma Austrália inteira na Primeira Fase de sua campanha de vacinação e um Brasil e uma Itália inteiros na Segunda Fase. Tudo isso dentro de um período de 8 meses!!! O país é o maior produtor de vacinas do mundo!!!,,https://pbs.twimg.com/media/ErkeJzAXUAM7h5b?format=png&name=small,,3,8
MCAragao,@mc_aragao,2021-01-12T23:59:26.000Z,"#JornalNacional.   Esses números não vão melhorar só olhando pra eles! 

Enquanto não tem vacina faça a sua parte.

#aindasemvacina",,https://pbs.twimg.com/media/ErkfTfQW8AAFRbx?format=jpg&name=small,,1,12
Douglas Santos,@Douglas12626875,2021-01-12T23:52:09.000Z,"Por que o governo Bolsonaro tudo faz para atrasar a vacinação contra o vírus? Por que Bolsonaro e seus seguidores  desqualificam a Coronavac, vacina produzida no Brasil pelo Instituto Butantan que fabrica vacinas há 120 anos? Por que esse desejo assassino por mais mortes?",,https://pbs.twimg.com/media/Erkdo3hW4AI0p5n?format=jpg&name=small,1,3,6
CaFeLo,@blogdoca,2021-01-12T23:55:09.000Z,"Não é uma vacina, é só uma vergonha daquelas grandes","Comentar o Tweet
🅳🅴🅸🅽🅷
@deinhaASL
 · 12 de jan
Segundo o anúncio efetuado, CoronaVac tem 50,4% de eficácia global.
O pessoal já está dizendo que, se Dilma tomar duas, fica em 50%.
E, eu digo, se Dilma tomar três, o que é o habitual pela manhã, fica em 504%.",https://pbs.twimg.com/profile_images/1352056483488411656/-NshNKHS_mini.jpg,,2,4
Jose Conservador Brasil,@JoseConserva73,2021-01-12T23:59:49.000Z,"URGENTE - DORIA COMPROU A VACINA MENOS EFICAZ DO MUNDO 
TAXAS DE EFICÁCIA GLOBAL:
Pfizer 95%
Moderna 94,5 %
Sputinik V 91,4%
Oxford 70%
Covachim 63%
Coronavac 50,38%
A VERGONHA FOI TANTA QUE DORIA NEM APARECEU NA COLETIVA DE HOJE.
E AGORA?

#DoriaMentiroso","Comentar o Tweet
Cocadinha de sal
@DeCocadinha
 · 12 de jan
VAChina com 50 % de eficácia? 
Calça Atolada e seu cupincha, Dimas Covas, jogaram a credibilidade do @butantanoficial na lata do lixo! 
1° 90%
2° entre 50/90%
3° 78%
4° menos de 60%
E por fim: 50,38% !
Só acho 
#DoriaMentiroso",https://pbs.twimg.com/profile_images/953063375893917696/FiakBS6g_mini.jpg,,1,1
CartaCapital,@cartacapital,2021-01-12T23:59:38.000Z,Juíza dá 72 horas para União justificar sigilo sobre o cartão de vacinação de Bolsonaro,"Juíza dá 72 horas para União justificar sigilo sobre o cartão de vacinação de Bolsonaro - CartaCa...
Presidência cita 'respeito à intimidade, à honra e à imagem” do presidente'; Gleisi Hoffmann apresentou ação para derrubar o sigilo
cartacapital.com.br",https://pbs.twimg.com/card_img/1362434630255857666/C8doO_TY?format=jpg&name=small,11,27,305
Lobo Ucraniano,@WolfConservador,2021-01-12T23:55:10.000Z,"O problema sou eu. 
o militante não entendeu que a vacina aprovada para uso geral na China é da SINOPHARM e não da SINOVAC

Sou que estou forçando ","Comentar o Tweet
Felipe Durante
@fedurante
 · 12 de jan
Em resposta a @WolfConservador
tu ta fazendo força pra discordar, só isso.
SINOVAC está sendo usada na China pra uso emergencial desde julho, como mostra os links q mandei.
E como tu mesmo informou, já é aprovava pra uso universal
Se tu não leu o último aí fica dificil pra tu entender mesmo",https://pbs.twimg.com/media/ErkeUsyXYAYnZvu?format=jpg&name=360x360,2,4,20
Instituto Butantan,@butantanoficial,2021-01-12T20:54:04.000Z,"De acordo com testes em 9242 voluntários, chega-se à conclusão de que a vacina do Butantan é muito segura. A eficácia na diminuição da doença foi demonstrada em situações de alta exposição à Covid-19. #Vacina #Podeconfiar #ÉdoButantan #VacinadoButantan #Butantan120Anos",,https://pbs.twimg.com/media/Erj04JFXEAExQ24?format=jpg&name=small,402,"1,9 mil","5,7 mil"
feni (vɨȼŧɍɍɇ ŧɇ Ⱥmø),@fnhmk,2021-01-12T23:58:26.000Z,EU VO CHEIRA A VACINA,"Comentar o Tweet
Valor Econômico
@valoreconomico
 · 12 de jan
Pfizer desenvolve vacina em pó que facilita transporte e armazenamento
https://valor.globo.com/empresas/noticia/2021/01/12/pfizer-desenvolve-vacina-em-po-que-facilita-transporte-e-armazenamento.ghtml…",https://pbs.twimg.com/profile_images/808404276158545920/_IIpS4I2_mini.jpg,,1,13
Não deixe o Rock sair de você,@stoneofexile,2021-01-12T23:55:19.000Z,indo pra mongaguá depois da vacina,,https://pbs.twimg.com/media/ErkeLhMXUAEZ0Tf?format=png&name=small,1,,4
Felipe,@felipe_1910,2021-01-12T23:58:42.000Z,"MAIS UMA OPORTUNIDADE PRA VOCÊS. 

OBS: SÓ ACEITAREI GENTE COM A CARTEIRA DE VACINAÇÃO EM DIA","Comentar o Tweet
Felipe
@felipe_1910
 · 23 de jul de 2020
quando tudo isso passar, vou bancar uma rodada de batidinha de maracujá lá do rei das batidas para vocês. imprima esse tweet e me apresente depois da pandemia
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1329829006221463557/m720x3MW_mini.jpg,2,,8
ANDR3A P0LACA I\/ -,@risepolishand,2021-01-12T23:56:23.000Z,"kkkkkkkkkkkkkkkk

Fica confinada igual idiota, esperando vacina obrigatória e opinião de biólogo fake, e depois chama os outros de gado.

""Cheguei aos 35 e hoje, depois de 10 anos, começo a achar que fui enganada. Minha imunidade é péssima e sinto dores de cabeça insuportáveis""","Comentar o Tweet
Mєℓ
@1potedemel
 · 12 de jan
Em resposta a @oatila
Porra Átila, então até quando vamos ficar nisso? Dependendo da empatia do próximo (coisa que raramente existe) ... Eu tô faz um ano trancada e não aguento mais sentir ódio todos os dias em ver que todos estão vivendo normalmente e não dando a mínima, impossível mais um ano assim",https://pbs.twimg.com/profile_images/1300588495614992389/PcyAvLQA_mini.jpg,1,,8
Aladilce,@aladilce,2021-01-12T23:55:01.000Z,VACINAÇÃO JÁ!!!,,https://pbs.twimg.com/ext_tw_video_thumb/1349141906933080066/pu/img/yBY3yk4_5cCkQ8ZC.jpg,,2,6
Carlos Port,@CarlosPort,2021-01-12T23:54:07.000Z,"Coronavac.
Fora da bolha ideológica, irresponsável com vidas humanas.

Parabéns 
@GFiuza_Oficial
 @Rconstantino
 @AnaPaulaVolei",,https://pbs.twimg.com/media/ErkeE83XIAEkigL?format=jpg&name=small,,3,12
murilo,@omurilocruzz,2021-01-12T23:59:43.000Z,"olha, se vc não toma vacina vc tem 50% de chance de pegar covid, se vc toma a vacina vc tem a metade dessa metade de chances de pegar a covid, ou seja 25%. Multiplica por 2 sobe três divide pelo produto final e vc tem x.",GIF,https://pbs.twimg.com/tweet_video_thumb/ErkfXGAXIAAhMn_.jpg,3,1,6
"Sabine Boettger Righetti
#VACINAJÁ",@binerighetti,2021-01-12T22:59:27.000Z,"E como se define qual protocolo será usado para cálculo de eficácia de cada vacina? Pfizer, por exe, não usou outro protocolo?","Comentar o Tweet
Otavio Ranzani
@otavio_ranzani
 · 12 de jan
Dúvidas sobre a Eficácia. Seguindo o mais próximo do estabelecido no protocolo com o dado que tenho, o cálculo está correto.

Densidade de incidência no vacinado: 11.74
Densidade de incidência no placebo: 23.64
Incidence Rate Ratio: 0.4966

VE = 1 - 0.4966 = 50.34% (35.14-62.21)
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1351322001844154369/9SLnuBHL_mini.jpg,3,1,23
Lucas Abrahão,@lucasabrahao,2021-01-13T23:58:10.000Z,"Rota da Vida: Ontem 
@randolfeap
 esteve na Fiocruz (RJ) p/ tratar sobre produção da vacina AstraZeneca. 

Hj na embaixada russa p apoiar produção nacionalizada da Vacina Sputinik V

Sexta estará em SP com prefeitos amapaenses p/ tratar da Coronavac.

Vai ter vacina p AP e Brasil!",,https://pbs.twimg.com/media/Erpol6fXYAEQSFs?format=jpg&name=360x360,1,3,19
